event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,external-temperature,gps:dop,gps:fix-type-raw,height-raw,manually-marked-outlier,mortality-status,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp
15727038188,true,2020-01-24 04:00:13.000,-78.4370824,-0.542013,,10.0,1.4,"val. GPS-3D","3613,33",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785271.6592446829,9940030.873375133,"17S","Ecuador Time",2020-01-23 23:00:13.000
15727038189,true,2020-01-24 06:00:16.000,-78.4354851,-0.5404732,,9.0,1.2,"val. GPS-3D","3650,17",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785449.6421653047,9940201.164081257,"17S","Ecuador Time",2020-01-24 01:00:16.000
15727038190,true,2020-01-24 08:00:21.000,-78.4410835,-0.5573947,,8.0,1.2,"val. GPS-3D","3642,61",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784825.279069801,9938329.212206202,"17S","Ecuador Time",2020-01-24 03:00:21.000
15727038191,true,2020-01-24 10:00:37.000,-78.4400527,-0.5535602,,14.0,1.0,"val. GPS-3D","3666,06",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784940.2750863321,9938753.41630549,"17S","Ecuador Time",2020-01-24 05:00:37.000
15727038192,true,2020-01-24 12:00:23.000,-78.4452657,-0.5553295,,10.0,1.4,"val. GPS-3D","3692,13",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784359.5590149788,9938557.910023574,"17S","Ecuador Time",2020-01-24 07:00:23.000
15727038193,true,2020-01-24 14:00:13.000,-78.440459,-0.5526175,,16.0,1.0,"val. GPS-3D","3696,63",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784895.0657218697,9938857.737361917,"17S","Ecuador Time",2020-01-24 09:00:13.000
15727038194,true,2020-01-24 16:02:01.000,-78.4413686,-0.5450852,,22.0,1.0,"val. GPS-3D","3625,06",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784794.1097293018,9939691.163547779,"17S","Ecuador Time",2020-01-24 11:02:01.000
15727038195,true,2020-01-24 18:00:19.000,-78.4409304,-0.5417625,,21.0,1.4,"val. GPS-3D","3582,56",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784843.0730493623,9940058.77034573,"17S","Ecuador Time",2020-01-24 13:00:19.000
15727038196,true,2020-01-24 20:00:38.000,-78.4409096,-0.5417799,,18.0,1.0,"val. GPS-3D","3591,21",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784845.3889778389,9940056.844209583,"17S","Ecuador Time",2020-01-24 15:00:38.000
15727038198,true,2020-01-25 00:00:12.000,-78.438455,-0.5394841,,13.0,1.0,"val. GPS-3D","3589,62",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785118.894310002,9940310.739192484,"17S","Ecuador Time",2020-01-24 19:00:12.000
15727038199,true,2020-01-25 02:00:38.000,-78.4359516,-0.5408567,,15.0,1.0,"val. GPS-3D","3605,23",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785397.6643877861,9940158.754962329,"17S","Ecuador Time",2020-01-24 21:00:38.000
15727038200,true,2020-01-25 04:00:11.000,-78.4395206,-0.5470356,,9.0,1.0,"val. GPS-3D","3648,80",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784999.851346152,9939475.281154748,"17S","Ecuador Time",2020-01-24 23:00:11.000
15727038201,true,2020-01-25 06:00:29.000,-78.4423681,-0.5473563,,14.0,1.0,"val. GPS-3D","3702,67",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784682.6767291934,9939439.933895158,"17S","Ecuador Time",2020-01-25 01:00:29.000
15727038202,true,2020-01-25 08:00:37.000,-78.4433985,-0.5507941,,7.0,1.2,"val. GPS-3D","3668,56",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784567.7464191807,9939059.621238545,"17S","Ecuador Time",2020-01-25 03:00:37.000
15727038203,true,2020-01-25 10:00:30.000,-78.4353767,-0.5474127,,7.0,1.0,"val. GPS-3D","3678,30",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785461.3895216449,9939433.360949405,"17S","Ecuador Time",2020-01-25 05:00:30.000
15727038204,true,2020-01-25 12:00:27.000,-78.4456624,-0.5506327,,19.0,1.2,"val. GPS-3D","3653,58",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784315.597842267,9939077.586850084,"17S","Ecuador Time",2020-01-25 07:00:27.000
15727038205,true,2020-01-25 14:00:17.000,-78.4457196,-0.5511809,,31.0,1.2,"val. GPS-3D","3585,49",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784309.2008186439,9939016.936296737,"17S","Ecuador Time",2020-01-25 09:00:17.000
15727038206,true,2020-01-25 16:00:15.000,-78.447947,-0.5498032,,24.0,1.2,"val. GPS-3D","3629,26",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784061.1757432923,9939169.472276552,"17S","Ecuador Time",2020-01-25 11:00:15.000
15727038207,true,2020-01-25 18:00:56.000,-78.4478615,-0.5498959,,24.0,1.0,"val. GPS-3D","3602,72",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784070.6944377979,9939159.211818857,"17S","Ecuador Time",2020-01-25 13:00:56.000
15727038208,true,2020-01-25 20:00:15.000,-78.44571,-0.5487023,,22.0,1.0,"val. GPS-3D","3607,58",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784310.387500743,9939291.170117905,"17S","Ecuador Time",2020-01-25 15:00:15.000
15727038209,true,2020-01-25 22:00:41.000,-78.4457596,-0.5488102,,17.0,1.2,"val. GPS-3D","3614,73",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784304.8578885796,9939279.234336529,"17S","Ecuador Time",2020-01-25 17:00:41.000
15727038210,true,2020-01-26 00:00:10.000,-78.4502788,-0.5522786,,13.0,1.0,"val. GPS-3D","3644,14",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",783801.3403108856,9938895.704056397,"17S","Ecuador Time",2020-01-25 19:00:10.000
15727038211,true,2020-01-26 02:00:16.000,-78.4309981,-0.5681665,,10.0,1.0,"val. GPS-3D","3671,85",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785948.0855221837,9937136.908486934,"17S","Ecuador Time",2020-01-25 21:00:16.000
15727038212,true,2020-01-26 04:01:26.000,-78.4334695,-0.5598173,,11.0,1.2,"val. GPS-3D","3641,12",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785673.2234050098,9938060.80196434,"17S","Ecuador Time",2020-01-25 23:01:26.000
15727038213,true,2020-01-26 06:00:10.000,-78.4413298,-0.544543,,9.0,1.0,"val. GPS-3D","3623,33",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784798.4568312073,9939751.151356095,"17S","Ecuador Time",2020-01-26 01:00:10.000
15727038214,true,2020-01-26 08:00:11.000,-78.4519689,-0.552695,,10.0,1.0,"val. GPS-3D","3636,74",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",783613.0759438889,9938849.714227509,"17S","Ecuador Time",2020-01-26 03:00:11.000
15727038215,true,2020-01-26 10:00:22.000,-78.4406621,-0.5570125,,10.0,1.2,"val. GPS-3D","3672,22",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784872.2336344162,9938371.478878973,"17S","Ecuador Time",2020-01-26 05:00:22.000
15727038216,true,2020-01-26 12:00:38.000,-78.4519689,-0.5542495,,15.0,1.0,"val. GPS-3D","3638,40",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",783613.0020098023,9938677.723949164,"17S","Ecuador Time",2020-01-26 07:00:38.000
15727038217,true,2020-01-26 14:00:30.000,-78.4518814,-0.5542485,,16.0,1.0,"val. GPS-3D","3650,60",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",783622.7478633139,9938677.830394007,"17S","Ecuador Time",2020-01-26 09:00:30.000
15727038218,true,2020-01-26 16:00:12.000,-78.4520157,-0.5541569,,27.0,1.4,"val. GPS-3D","3663,77",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",783607.7938060991,9938687.97148043,"17S","Ecuador Time",2020-01-26 11:00:12.000
15727038219,true,2020-01-26 18:00:38.000,-78.4514368,-0.5535274,,27.0,1.0,"val. GPS-3D","3627,28",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",783672.3020349981,9938757.591796348,"17S","Ecuador Time",2020-01-26 13:00:38.000
15727038220,true,2020-01-26 20:00:21.000,-78.4514088,-0.5536716,,25.0,1.2,"val. GPS-3D","3632,16",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",783675.4138330522,9938741.636123354,"17S","Ecuador Time",2020-01-26 15:00:21.000
15727038221,true,2020-01-26 22:00:38.000,-78.4512716,-0.5537073,,15.0,1.2,"val. GPS-3D","3637,36",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",783690.6935660793,9938737.679690976,"17S","Ecuador Time",2020-01-26 17:00:38.000
15727038222,true,2020-01-27 00:00:11.000,-78.4512325,-0.5536902,,24.0,1.0,"val. GPS-3D","3625,98",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",783695.0493656078,9938739.569767032,"17S","Ecuador Time",2020-01-26 19:00:11.000
15727038223,true,2020-01-27 02:00:17.000,-78.4395977,-0.5465844,,10.0,1.0,"val. GPS-3D","3640,44",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784991.2851099727,9939525.206187889,"17S","Ecuador Time",2020-01-26 21:00:17.000
15727038224,true,2020-01-27 04:00:38.000,-78.4355542,-0.541181,,12.0,1.4,"val. GPS-3D","3618,71",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785441.9125390688,9940122.855154045,"17S","Ecuador Time",2020-01-26 23:00:38.000
15727038225,true,2020-01-27 06:00:13.000,-78.4359824,-0.541889,,20.0,1.4,"val. GPS-3D","3583,15",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785394.1854869395,9940044.54104772,"17S","Ecuador Time",2020-01-27 01:00:13.000
15727038226,true,2020-01-27 08:00:13.000,-78.4368977,-0.544431,,14.0,1.2,"val. GPS-3D","3664,99",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785292.1179880882,9939763.333370006,"17S","Ecuador Time",2020-01-27 03:00:13.000
15727038227,true,2020-01-27 10:00:17.000,-78.4335011,-0.5396264,,11.0,1.0,"val. GPS-3D","3616,93",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785670.6644646409,9940294.762203773,"17S","Ecuador Time",2020-01-27 05:00:17.000
15727038228,true,2020-01-27 12:00:12.000,-78.4369409,-0.5511713,,12.0,1.0,"val. GPS-3D","3695,63",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785286.9871093809,9939017.57812136,"17S","Ecuador Time",2020-01-27 07:00:12.000
15727038229,true,2020-01-27 14:00:44.000,-78.4372299,-0.5512791,,22.0,1.0,"val. GPS-3D","3703,45",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785254.7925776958,9939005.664824426,"17S","Ecuador Time",2020-01-27 09:00:44.000
15727038230,true,2020-01-27 16:00:11.000,-78.4370704,-0.5512634,,31.0,1.2,"val. GPS-3D","3676,45",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785272.558752337,9939007.394245803,"17S","Ecuador Time",2020-01-27 11:00:11.000
15727038231,true,2020-01-27 18:01:10.000,-78.4372364,-0.5513812,,27.0,1.2,"val. GPS-3D","3776,91",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785254.0637295643,9938994.368635627,"17S","Ecuador Time",2020-01-27 13:01:10.000
15727038232,true,2020-01-27 20:00:12.000,-78.4369157,-0.5512629,,25.0,1.0,"val. GPS-3D","3682,02",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785289.7895713457,9939007.44214566,"17S","Ecuador Time",2020-01-27 15:00:12.000
15727038233,true,2020-01-27 22:00:16.000,-78.4371232,-0.5512454,,19.0,1.2,"val. GPS-3D","3675,23",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785266.6786409498,9939009.388326287,"17S","Ecuador Time",2020-01-27 17:00:16.000
15727038234,true,2020-01-28 00:00:16.000,-78.4359476,-0.5380198,,12.0,1.0,"val. GPS-3D","3590,11",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785398.2422521634,9940472.63404895,"17S","Ecuador Time",2020-01-27 19:00:16.000
15727038235,true,2020-01-28 02:00:25.000,-78.438906,-0.5465695,,10.0,1.2,"val. GPS-3D","3603,11",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785068.328665158,9939526.82187455,"17S","Ecuador Time",2020-01-27 21:00:25.000
15727038236,true,2020-01-28 04:00:37.000,-78.4395965,-0.5456574,,11.0,1.8,"val. GPS-3D","3698,69",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784991.462483915,9939627.770640858,"17S","Ecuador Time",2020-01-27 23:00:37.000
15727038237,true,2020-01-28 06:00:12.000,-78.4389156,-0.5593256,,14.0,1.0,"val. GPS-3D","3681,84",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785066.6501612666,9938115.469720423,"17S","Ecuador Time",2020-01-28 01:00:12.000
15727038238,true,2020-01-28 08:00:26.000,-78.4388348,-0.5594516,,12.0,1.0,"val. GPS-3D","3687,90",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785075.6437130864,9938101.52497466,"17S","Ecuador Time",2020-01-28 03:00:26.000
15727038239,true,2020-01-28 10:00:27.000,-78.4385522,-0.5585318,,3.0,1.0,"val. GPS-3D","3662,72",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785107.1645969134,9938203.279205706,"17S","Ecuador Time",2020-01-28 05:00:27.000
15727038240,true,2020-01-28 12:00:28.000,-78.4399008,-0.5541578,,15.0,1.2,"val. GPS-3D","3653,83",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784957.1653880462,9938687.289754579,"17S","Ecuador Time",2020-01-28 07:00:28.000
15727038241,true,2020-01-28 14:00:38.000,-78.4405621,-0.5428076,,14.0,1.0,"val. GPS-3D","3622,66",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784884.0460627417,9939943.12184662,"17S","Ecuador Time",2020-01-28 09:00:38.000
15727038242,true,2020-01-28 16:00:11.000,-78.4405089,-0.5427903,,26.0,1.2,"val. GPS-3D","3613,65",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784889.9723874829,9939945.033430818,"17S","Ecuador Time",2020-01-28 11:00:11.000
15727038243,true,2020-01-28 18:00:30.000,-78.4405081,-0.542774,,22.0,1.2,"val. GPS-3D","3593,23",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784890.0622566681,9939946.836845405,"17S","Ecuador Time",2020-01-28 13:00:30.000
15727038244,true,2020-01-28 20:00:14.000,-78.4405229,-0.5427905,,22.0,1.2,"val. GPS-3D","3611,29",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784888.4130322525,9939945.011962913,"17S","Ecuador Time",2020-01-28 15:00:14.000
15727038245,true,2020-01-28 22:00:39.000,-78.4405509,-0.5428632,,22.0,1.4,"val. GPS-3D","3606,64",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784885.2909341317,9939936.96966523,"17S","Ecuador Time",2020-01-28 17:00:39.000
15727038246,true,2020-01-29 00:00:38.000,-78.4405305,-0.5422832,,18.0,1.0,"val. GPS-3D","3624,87",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784887.590287915,9940001.140624782,"17S","Ecuador Time",2020-01-28 19:00:38.000
15727038247,true,2020-01-29 02:00:09.000,-78.4368437,-0.5427705,,10.0,1.0,"val. GPS-3D","3633,85",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785298.2106524775,9939947.051131135,"17S","Ecuador Time",2020-01-28 21:00:09.000
15727038248,true,2020-01-29 04:00:13.000,-78.4377629,-0.5457633,,7.0,1.0,"val. GPS-3D","3728,34",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785195.6874426283,9939615.966701943,"17S","Ecuador Time",2020-01-28 23:00:13.000
15727038249,true,2020-01-29 06:00:19.000,-78.4454137,-0.5452688,,11.0,1.2,"val. GPS-3D","3592,32",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784343.5515836047,9939671.04128047,"17S","Ecuador Time",2020-01-29 01:00:19.000
15727038250,true,2020-01-29 08:00:38.000,-78.4459039,-0.5480511,,12.0,1.0,"val. GPS-3D","3612,68",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784288.8214314976,9939363.228620004,"17S","Ecuador Time",2020-01-29 03:00:38.000
15727038251,true,2020-01-29 10:00:11.000,-78.4452789,-0.5574645,,10.0,1.0,"val. GPS-3D","3671,66",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784357.9864342278,9938321.692473326,"17S","Ecuador Time",2020-01-29 05:00:11.000
15727038252,true,2020-01-29 12:00:12.000,-78.4479326,-0.55031,,11.0,1.0,"val. GPS-3D","3621,96",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784062.7556372805,9939113.39893214,"17S","Ecuador Time",2020-01-29 07:00:12.000
15727038253,true,2020-01-29 14:00:16.000,-78.4483657,-0.5502561,,18.0,1.2,"val. GPS-3D","3618,17",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784014.51906068,9939119.383107916,"17S","Ecuador Time",2020-01-29 09:00:16.000
15727038254,true,2020-01-29 16:00:12.000,-78.4510798,-0.55344,,25.0,1.2,"val. GPS-3D","3592,44",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",783712.0691069688,9938767.244661963,"17S","Ecuador Time",2020-01-29 11:00:12.000
15727038255,true,2020-01-29 18:00:38.000,-78.4514616,-0.5535452,,22.0,1.0,"val. GPS-3D","3630,82",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",783669.5389469367,9938755.623586781,"17S","Ecuador Time",2020-01-29 13:00:38.000
15727038256,true,2020-01-29 20:00:22.000,-78.4513944,-0.5534915,,17.0,1.2,"val. GPS-3D","3624,12",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",783677.026284486,9938761.561752593,"17S","Ecuador Time",2020-01-29 15:00:22.000
15727038257,true,2020-01-29 22:00:11.000,-78.4513032,-0.5535268,,25.0,1.4,"val. GPS-3D","3634,40",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",783687.1825251385,9938757.651781676,"17S","Ecuador Time",2020-01-29 17:00:11.000
15727038258,true,2020-01-30 00:00:26.000,-78.4514396,-0.5525167,,20.0,1.2,"val. GPS-3D","3607,76",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",783672.0382102011,9938869.416083587,"17S","Ecuador Time",2020-01-29 19:00:26.000
15727038259,true,2020-01-30 02:00:25.000,-78.4484309,-0.5525014,,9.0,1.0,"val. GPS-3D","3576,20",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784007.150484386,9938870.964962337,"17S","Ecuador Time",2020-01-29 21:00:25.000
15727038260,true,2020-01-30 04:00:33.000,-78.4352292,-0.5505209,,8.0,1.2,"val. GPS-3D","3691,08",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785477.6708055299,9939089.457363024,"17S","Ecuador Time",2020-01-29 23:00:33.000
15727038261,true,2020-01-30 06:00:12.000,-78.4406173,-0.5442021,,7.0,1.0,"val. GPS-3D","3594,29",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784877.8323641379,9939788.835244762,"17S","Ecuador Time",2020-01-30 01:00:12.000
15727038262,true,2020-01-30 08:00:18.000,-78.4406045,-0.5441812,,19.0,1.0,"val. GPS-3D","3627,22",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784879.2590330804,9939791.14704136,"17S","Ecuador Time",2020-01-30 03:00:18.000
15727038263,true,2020-01-30 10:00:19.000,-78.4443902,-0.5458523,,11.0,1.2,"val. GPS-3D","3534,59",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784457.5230280947,9939606.433896372,"17S","Ecuador Time",2020-01-30 05:00:19.000
15727038264,true,2020-01-30 12:00:24.000,-78.4530713,-0.5546109,,11.0,1.0,"val. GPS-3D","3640,24",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",783490.1988399001,9938637.791440023,"17S","Ecuador Time",2020-01-30 07:00:24.000
15727038265,true,2020-01-30 14:00:35.000,-78.4512501,-0.5536179,,22.0,1.2,"val. GPS-3D","3625,50",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",783693.0925059228,9938747.569905313,"17S","Ecuador Time",2020-01-30 09:00:35.000
15727038266,true,2020-01-30 16:00:12.000,-78.4512996,-0.5535812,,22.0,1.0,"val. GPS-3D","3632,50",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",783687.5809072814,9938751.632776156,"17S","Ecuador Time",2020-01-30 11:00:12.000
15727038267,true,2020-01-30 18:00:20.000,-78.4509733,-0.5535061,,24.0,1.2,"val. GPS-3D","3664,35",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",783723.928009895,9938759.926234558,"17S","Ecuador Time",2020-01-30 13:00:20.000
15727038268,true,2020-01-30 20:00:37.000,-78.4509911,-0.5537309,,26.0,1.2,"val. GPS-3D","3574,36",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",783721.9347340887,9938735.055138566,"17S","Ecuador Time",2020-01-30 15:00:37.000
15727038269,true,2020-01-30 22:00:36.000,-78.4512752,-0.5535987,,24.0,1.0,"val. GPS-3D","3639,20",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",783690.2977637991,9938749.695401814,"17S","Ecuador Time",2020-01-30 17:00:36.000
15727038270,true,2020-01-31 00:00:10.000,-78.4518902,-0.5521194,,16.0,1.4,"val. GPS-3D","3603,21",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",783621.8689268823,9938913.394999849,"17S","Ecuador Time",2020-01-30 19:00:10.000
15727038271,true,2020-01-31 02:01:56.000,-78.4510738,-0.55304,,11.0,1.0,"val. GPS-3D","3618,69",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",783712.7564145864,9938811.500508048,"17S","Ecuador Time",2020-01-30 21:01:56.000
15727038272,true,2020-01-31 04:00:21.000,-78.443632,-0.5455031,,10.0,1.2,"val. GPS-3D","3600,48",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784541.9888984349,9939645.033810498,"17S","Ecuador Time",2020-01-30 23:00:21.000
