event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,external-temperature,gps:dop,gps:fix-type-raw,height-raw,manually-marked-outlier,mortality-status,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp
15727036978,true,2019-10-15 08:00:23.000,-78.4295519,-0.5660026,,9.0,1.0,"val. GPS-3D","3610,59",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",786109.2729375744,9937376.255471837,"17S","Ecuador Time",2019-10-15 03:00:23.000
15727036979,true,2019-10-15 10:00:27.000,-78.4323315,-0.571152,,9.0,1.2,"val. GPS-3D","3642,69",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785799.4212920517,9936806.652957948,"17S","Ecuador Time",2019-10-15 05:00:27.000
15727036980,true,2019-10-15 12:00:25.000,-78.4312662,-0.5709777,,11.0,1.0,"val. GPS-3D","3770,91",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785918.0852410961,9936825.884815637,"17S","Ecuador Time",2019-10-15 07:00:25.000
15727036981,true,2019-10-15 14:00:30.000,-78.4315475,-0.5708598,,22.0,1.2,"val. GPS-3D","3674,54",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785886.7592831571,9936838.943518538,"17S","Ecuador Time",2019-10-15 09:00:30.000
15727036982,true,2019-10-15 16:00:10.000,-78.4314983,-0.5708776,,25.0,1.4,"val. GPS-3D","3677,72",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785892.2384025408,9936836.971641004,"17S","Ecuador Time",2019-10-15 11:00:10.000
15727036983,true,2019-10-15 18:00:25.000,-78.4315507,-0.5708244,,28.0,1.4,"val. GPS-3D","3666,26",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785886.4046108949,9936842.860405866,"17S","Ecuador Time",2019-10-15 13:00:25.000
15727036984,true,2019-10-15 20:00:38.000,-78.4315999,-0.5708428,,24.0,1.2,"val. GPS-3D","3663,12",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785880.9237016464,9936840.827041537,"17S","Ecuador Time",2019-10-15 15:00:38.000
15727036985,true,2019-10-15 22:00:12.000,-78.4316035,-0.5707161,,19.0,1.2,"val. GPS-3D","3664,94",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785880.5289903765,9936854.845565954,"17S","Ecuador Time",2019-10-15 17:00:12.000
15727036986,true,2019-10-16 00:00:19.000,-78.4320448,-0.5536032,,9.0,1.6,"val. GPS-3D","3587,30",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785832.2092506103,9938748.272820024,"17S","Ecuador Time",2019-10-15 19:00:19.000
15727036987,true,2019-10-16 02:00:12.000,-78.435721,-0.538955,,13.0,1.2,"val. GPS-3D","3647,29",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785423.4379393333,9940369.151353257,"17S","Ecuador Time",2019-10-15 21:00:12.000
15727036988,true,2019-10-16 04:01:08.000,-78.4353107,-0.5400613,,6.0,1.2,"val. GPS-3D","3604,71",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785469.0864935596,9940246.729189325,"17S","Ecuador Time",2019-10-15 23:01:08.000
15727036989,true,2019-10-16 06:00:11.000,-78.4369812,-0.5438004,,5.0,1.4,"val. GPS-3D","3639,97",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785282.8472394226,9939833.107889684,"17S","Ecuador Time",2019-10-16 01:00:11.000
15727036990,true,2019-10-16 08:00:38.000,-78.4359516,-0.5407121,,11.0,1.2,"val. GPS-3D","3605,08",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785397.6711498848,9940174.753743807,"17S","Ecuador Time",2019-10-16 03:00:38.000
15727036991,true,2019-10-16 10:00:13.000,-78.4405649,-0.5445988,,6.0,1.0,"val. GPS-3D","3606,11",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784883.6501295473,9939744.94138606,"17S","Ecuador Time",2019-10-16 05:00:13.000
15727036992,true,2019-10-16 12:00:38.000,-78.4461618,-0.5503269,,10.0,1.0,"val. GPS-3D","3635,76",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784259.9885544569,9939111.444639102,"17S","Ecuador Time",2019-10-16 07:00:38.000
15727036993,true,2019-10-16 14:00:38.000,-78.4475704,-0.5512127,,20.0,1.0,"val. GPS-3D","3635,25",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784103.055065685,9939013.50635826,"17S","Ecuador Time",2019-10-16 09:00:38.000
15727036994,true,2019-10-16 16:00:20.000,-78.4474784,-0.5512136,,27.0,1.4,"val. GPS-3D","3625,10",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784113.3020822479,9939013.40238706,"17S","Ecuador Time",2019-10-16 11:00:20.000
15727036995,true,2019-10-16 18:00:20.000,-78.4476788,-0.5512688,,24.0,1.2,"val. GPS-3D","3614,47",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784090.9786957463,9939007.304596892,"17S","Ecuador Time",2019-10-16 13:00:20.000
15727036996,true,2019-10-16 20:00:11.000,-78.4474521,-0.5512717,,24.0,1.0,"val. GPS-3D","3580,85",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784116.2286476834,9939006.972909171,"17S","Ecuador Time",2019-10-16 15:00:11.000
15727036997,true,2019-10-16 22:00:12.000,-78.4459994,-0.5499119,,22.0,1.0,"val. GPS-3D","3626,76",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784278.0965293273,9939157.352810174,"17S","Ecuador Time",2019-10-16 17:00:12.000
15727036998,true,2019-10-17 00:00:12.000,-78.4444165,-0.5455954,,10.0,1.0,"val. GPS-3D","3578,63",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784454.605779221,9939634.858791282,"17S","Ecuador Time",2019-10-16 19:00:12.000
15727036999,true,2019-10-17 02:00:23.000,-78.4355754,-0.5402589,,10.0,1.0,"val. GPS-3D","3619,30",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785439.5943565418,9940224.878841523,"17S","Ecuador Time",2019-10-16 21:00:23.000
15727037000,true,2019-10-17 04:00:23.000,-78.4415961,-0.5459017,,9.0,1.0,"val. GPS-3D","3590,11",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784768.7319575795,9939600.83581828,"17S","Ecuador Time",2019-10-16 23:00:23.000
15727037001,true,2019-10-17 06:00:15.000,-78.4367365,-0.5425207,,8.0,1.2,"val. GPS-3D","3595,21",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785310.1625397757,9939974.684332909,"17S","Ecuador Time",2019-10-17 01:00:15.000
15727037002,true,2019-10-17 08:00:11.000,-78.4359796,-0.5410559,,10.0,1.0,"val. GPS-3D","3600,71",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785394.5363656385,9940136.716465985,"17S","Ecuador Time",2019-10-17 03:00:11.000
15727037003,true,2019-10-17 10:00:13.000,-78.4360248,-0.5407861,,12.0,1.4,"val. GPS-3D","3585,11",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785389.5145066502,9940166.56970829,"17S","Ecuador Time",2019-10-17 05:00:13.000
15727037004,true,2019-10-17 12:00:19.000,-78.444069,-0.5530324,,8.0,1.0,"val. GPS-3D","3706,71",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784492.958691709,9938812.005673727,"17S","Ecuador Time",2019-10-17 07:00:19.000
15727037005,true,2019-10-17 14:00:12.000,-78.4439451,-0.5532767,,23.0,1.2,"val. GPS-3D","3599,56",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784506.7471919721,9938784.970143173,"17S","Ecuador Time",2019-10-17 09:00:12.000
15727037006,true,2019-10-17 16:00:13.000,-78.4438435,-0.5532857,,25.0,1.2,"val. GPS-3D","3703,95",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784518.0631085999,9938783.96949622,"17S","Ecuador Time",2019-10-17 11:00:13.000
15727037007,true,2019-10-17 18:00:26.000,-78.4437008,-0.5530549,,32.0,1.0,"val. GPS-3D","3655,92",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784533.9682366718,9938809.49858051,"17S","Ecuador Time",2019-10-17 13:00:26.000
15727037008,true,2019-10-17 20:00:38.000,-78.4441658,-0.5530184,,16.0,1.0,"val. GPS-3D","3659,58",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784482.177645132,9938813.559292156,"17S","Ecuador Time",2019-10-17 15:00:38.000
15727037009,true,2019-10-17 22:00:10.000,-78.4441802,-0.5529635,,16.0,1.2,"val. GPS-3D","3667,36",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784480.5763707145,9938819.634170275,"17S","Ecuador Time",2019-10-17 17:00:10.000
15727037010,true,2019-10-18 00:00:21.000,-78.4335411,-0.5562718,,8.0,1.2,"val. GPS-3D","3666,29",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785665.4196990267,9938453.086162288,"17S","Ecuador Time",2019-10-17 19:00:21.000
15727037011,true,2019-10-18 02:00:39.000,-78.4360224,-0.5409283,,7.0,1.2,"val. GPS-3D","3613,90",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785389.7751735394,9940150.836354643,"17S","Ecuador Time",2019-10-17 21:00:39.000
15727037012,true,2019-10-18 04:00:10.000,-78.4360288,-0.5409297,,17.0,1.2,"val. GPS-3D","3597,42",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785389.0622614967,9940150.681757718,"17S","Ecuador Time",2019-10-17 23:00:10.000
15727037013,true,2019-10-18 06:00:12.000,-78.4402658,-0.5422302,,7.0,1.2,"val. GPS-3D","3610,43",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784917.0755490796,9940006.992137834,"17S","Ecuador Time",2019-10-18 01:00:12.000
15727037014,true,2019-10-18 08:00:26.000,-78.4385725,-0.5484109,,6.0,1.2,"val. GPS-3D","3633,07",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785105.3874498821,9939323.070919747,"17S","Ecuador Time",2019-10-18 03:00:26.000
15727037015,true,2019-10-18 10:00:38.000,-78.4316207,-0.5707893,,11.0,1.2,"val. GPS-3D","3654,42",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785878.6095992839,9936846.74742545,"17S","Ecuador Time",2019-10-18 05:00:38.000
15727037016,true,2019-10-18 12:00:13.000,-78.4316846,-0.5708242,,15.0,1.2,"val. GPS-3D","3669,33",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785871.4905577912,9936842.889199309,"17S","Ecuador Time",2019-10-18 07:00:13.000
15727037017,true,2019-10-18 14:00:38.000,-78.4316107,-0.5708061,,14.0,1.0,"val. GPS-3D","3668,95",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785879.7225896313,9936844.888141623,"17S","Ecuador Time",2019-10-18 09:00:38.000
15727037018,true,2019-10-18 16:00:17.000,-78.4316351,-0.5707525,,19.0,1.4,"val. GPS-3D","3662,22",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785877.0075164805,9936850.819768788,"17S","Ecuador Time",2019-10-18 11:00:17.000
15727037019,true,2019-10-18 18:00:12.000,-78.4314475,-0.5707003,,20.0,1.4,"val. GPS-3D","3639,89",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785897.9053804646,9936856.585946344,"17S","Ecuador Time",2019-10-18 13:00:12.000
15727037020,true,2019-10-18 20:00:38.000,-78.4316071,-0.5707701,,13.0,1.2,"val. GPS-3D","3666,96",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785880.1253451223,9936848.871075507,"17S","Ecuador Time",2019-10-18 15:00:38.000
15727037021,true,2019-10-18 22:00:10.000,-78.4316346,-0.5707353,,19.0,1.2,"val. GPS-3D","3652,00",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785877.064057867,9936852.722786775,"17S","Ecuador Time",2019-10-18 17:00:10.000
15727037022,true,2019-10-19 00:00:38.000,-78.4317722,-0.5688007,,10.0,1.2,"val. GPS-3D","3654,90",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785861.8333563972,9937066.777677093,"17S","Ecuador Time",2019-10-18 19:00:38.000
15727037023,true,2019-10-19 02:00:09.000,-78.433954,-0.5584647,,9.0,1.0,"val. GPS-3D","3604,12",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785619.3242166357,9938210.47972466,"17S","Ecuador Time",2019-10-18 21:00:09.000
15727037024,true,2019-10-19 04:00:38.000,-78.4316702,-0.5641006,,8.0,1.0,"val. GPS-3D","3654,12",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785873.4249469716,9937586.801190289,"17S","Ecuador Time",2019-10-18 23:00:38.000
15727037025,true,2019-10-19 06:01:02.000,-78.4541676,-0.560212,,9.0,1.2,"val. GPS-3D","3674,40",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",783367.8243554211,9938018.137923036,"17S","Ecuador Time",2019-10-19 01:01:02.000
15727037026,true,2019-10-19 08:00:12.000,-78.4441794,-0.5560021,,16.0,1.4,"val. GPS-3D","3650,22",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784480.5202479702,9938483.44059787,"17S","Ecuador Time",2019-10-19 03:00:12.000
15727037027,true,2019-10-19 10:00:22.000,-78.4442598,-0.5562204,,6.0,1.6,"val. GPS-3D","3634,33",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784471.5547294293,9938459.291562885,"17S","Ecuador Time",2019-10-19 05:00:22.000
15727037028,true,2019-10-19 12:00:11.000,-78.4431826,-0.5553438,,9.0,1.0,"val. GPS-3D","3735,50",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784591.5766953871,9938556.227479175,"17S","Ecuador Time",2019-10-19 07:00:11.000
15727037029,true,2019-10-19 14:00:22.000,-78.4353195,-0.5576094,,18.0,1.2,"val. GPS-3D","3668,02",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785467.2732838474,9938305.177992294,"17S","Ecuador Time",2019-10-19 09:00:22.000
15727037030,true,2019-10-19 16:00:11.000,-78.4350585,-0.5577653,,22.0,1.2,"val. GPS-3D","3745,60",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785496.3364746296,9938287.916274186,"17S","Ecuador Time",2019-10-19 11:00:11.000
15727037031,true,2019-10-19 18:00:22.000,-78.435881,-0.5584117,,21.0,1.4,"val. GPS-3D","3794,92",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785404.6935749223,9938216.437453542,"17S","Ecuador Time",2019-10-19 13:00:22.000
15727037032,true,2019-10-19 20:00:38.000,-78.4354919,-0.5576822,,22.0,1.4,"val. GPS-3D","3662,13",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785448.0675126307,9938297.131647833,"17S","Ecuador Time",2019-10-19 15:00:38.000
15727037033,true,2019-10-19 22:00:29.000,-78.4354215,-0.5577363,,13.0,1.0,"val. GPS-3D","3663,80",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785455.9061966694,9938291.14251377,"17S","Ecuador Time",2019-10-19 17:00:29.000
15727037034,true,2019-10-20 00:00:25.000,-78.432653,-0.5633227,,12.0,1.2,"val. GPS-3D","3659,45",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785763.9965095911,9937672.91788632,"17S","Ecuador Time",2019-10-19 19:00:25.000
15727037035,true,2019-10-20 02:00:41.000,-78.4329857,-0.5494729,,10.0,1.4,"val. GPS-3D","3685,98",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785727.6068193556,9939205.302481059,"17S","Ecuador Time",2019-10-19 21:00:41.000
15727037036,true,2019-10-20 04:00:21.000,-78.4398784,-0.5453213,,10.0,1.2,"val. GPS-3D","3612,30",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784960.0797667259,9939664.970553312,"17S","Ecuador Time",2019-10-19 23:00:21.000
15727037037,true,2019-10-20 06:00:28.000,-78.4448995,-0.5540822,,9.0,1.2,"val. GPS-3D","3690,96",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784400.4064368932,9938695.894739376,"17S","Ecuador Time",2019-10-20 01:00:28.000
15727037038,true,2019-10-20 08:00:34.000,-78.4391479,-0.5618023,,17.0,1.0,"val. GPS-3D","3681,27",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785040.6562929042,9937841.455536239,"17S","Ecuador Time",2019-10-20 03:00:34.000
15727037039,true,2019-10-20 10:00:13.000,-78.4391303,-0.5617661,,13.0,1.0,"val. GPS-3D","3681,63",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785042.6183656906,9937845.459894223,"17S","Ecuador Time",2019-10-20 05:00:13.000
15727037040,true,2019-10-20 12:00:36.000,-78.4316071,-0.5707701,,16.0,1.0,"val. GPS-3D","3666,96",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785880.1253451223,9936848.871075507,"17S","Ecuador Time",2019-10-20 07:00:36.000
15727037041,true,2019-10-20 14:00:18.000,-78.4316647,-0.5708035,,17.0,1.2,"val. GPS-3D","3698,34",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785873.7080849372,9936845.178498697,"17S","Ecuador Time",2019-10-20 09:00:18.000
15727037042,true,2019-10-20 16:00:12.000,-78.4314803,-0.5708604,,13.0,1.2,"val. GPS-3D","3667,90",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785894.2441310728,9936838.873788007,"17S","Ecuador Time",2019-10-20 11:00:12.000
15727037043,true,2019-10-20 18:00:24.000,-78.4314968,-0.5711444,,23.0,1.2,"val. GPS-3D","3727,05",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785892.3922787055,9936807.452270193,"17S","Ecuador Time",2019-10-20 13:00:24.000
15727037044,true,2019-10-20 20:00:38.000,-78.4316035,-0.5708788,,29.0,1.0,"val. GPS-3D","3665,12",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785880.5209459278,9936836.844107654,"17S","Ecuador Time",2019-10-20 15:00:38.000
15727037045,true,2019-10-20 22:00:10.000,-78.4316315,-0.5708792,,12.0,1.2,"val. GPS-3D","3660,40",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785877.4022274171,9936836.80124471,"17S","Ecuador Time",2019-10-20 17:00:10.000
15727037046,true,2019-10-21 00:00:24.000,-78.431729,-0.5692367,,9.0,1.2,"val. GPS-3D","3631,86",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785866.6235751226,9937018.53561437,"17S","Ecuador Time",2019-10-20 19:00:24.000
15727037047,true,2019-10-21 02:00:19.000,-78.4406757,-0.5443965,,7.0,1.2,"val. GPS-3D","3646,24",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784871.3185333272,9939767.329350758,"17S","Ecuador Time",2019-10-20 21:00:19.000
15727037048,true,2019-10-21 04:00:25.000,-78.4349656,-0.541923,,19.0,2.8,"val. GPS-3D","3608,40",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785507.4374208432,9940040.731254116,"17S","Ecuador Time",2019-10-20 23:00:25.000
15727037049,true,2019-10-21 06:01:38.000,-78.4329409,-0.5583358,,5.0,1.2,"val. GPS-3D","3631,16",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785732.1717288464,9938224.692165539,"17S","Ecuador Time",2019-10-21 01:01:38.000
15727037050,true,2019-10-21 08:00:15.000,-78.4391571,-0.5645891,,3.0,1.0,"val. GPS-3D","3649,38",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785039.4960292608,9937533.120615236,"17S","Ecuador Time",2019-10-21 03:00:15.000
15727037051,true,2019-10-21 10:00:10.000,-78.4458184,-0.5487583,,7.0,1.2,"val. GPS-3D","3586,79",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784298.3111230562,9939284.979391804,"17S","Ecuador Time",2019-10-21 05:00:10.000
15727037052,true,2019-10-21 12:00:38.000,-78.4460982,-0.5508696,,15.0,1.0,"val. GPS-3D","3631,66",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784267.0466630037,9939051.396861799,"17S","Ecuador Time",2019-10-21 07:00:38.000
15727037053,true,2019-10-21 14:00:10.000,-78.4461014,-0.5508703,,21.0,1.4,"val. GPS-3D","3623,42",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784266.690209919,9939051.319566112,"17S","Ecuador Time",2019-10-21 09:00:10.000
15727037054,true,2019-10-21 16:00:12.000,-78.4459355,-0.5509254,,24.0,1.2,"val. GPS-3D","3612,97",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784285.1657391461,9939045.21533483,"17S","Ecuador Time",2019-10-21 11:00:12.000
15727037055,true,2019-10-21 18:00:22.000,-78.4459279,-0.5508724,,25.0,1.2,"val. GPS-3D","3598,79",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784286.0147514427,9939051.078933027,"17S","Ecuador Time",2019-10-21 13:00:22.000
15727037056,true,2019-10-21 20:00:15.000,-78.4463969,-0.5505457,,16.0,1.0,"val. GPS-3D","3614,31",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784233.7924613177,9939087.247663273,"17S","Ecuador Time",2019-10-21 15:00:15.000
15727037057,true,2019-10-21 22:00:17.000,-78.445672,-0.5536174,,13.0,1.2,"val. GPS-3D","3632,05",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784314.3866203403,9938747.357709205,"17S","Ecuador Time",2019-10-21 17:00:17.000
15727037058,true,2019-10-22 00:00:38.000,-78.4456612,-0.5519729,,13.0,1.2,"val. GPS-3D","3624,41",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784315.6678502155,9938929.305990105,"17S","Ecuador Time",2019-10-21 19:00:38.000
15727037059,true,2019-10-22 02:00:11.000,-78.4460106,-0.5523869,,17.0,1.0,"val. GPS-3D","3645,48",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784276.7315641881,9938883.517434675,"17S","Ecuador Time",2019-10-21 21:00:11.000
15727037060,true,2019-10-22 04:00:16.000,-78.4517459,-0.5524628,,11.0,1.2,"val. GPS-3D","3604,82",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",783637.924861002,9938875.3942368,"17S","Ecuador Time",2019-10-21 23:00:16.000
15727037061,true,2019-10-22 06:00:12.000,-78.4458499,-0.5491485,,10.0,1.2,"val. GPS-3D","3674,27",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",784294.7841617162,9939241.808856545,"17S","Ecuador Time",2019-10-22 01:00:12.000
